age,job,marital,housing,loan,contact,day_of_week,duration,campaign,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,output,high.ed,season
33,admin.,single,1,0,cellular,mon,182,1,0,nonexistent,-1.7,94.215,-40.3,0.793,4991.6,0,1,summer
30,admin.,single,1,0,cellular,tue,255,2,1,success,-1.7,94.215,-40.3,0.797,4991.6,0,1,summer
21,student,single,1,0,cellular,tue,209,2,0,nonexistent,-1.7,94.215,-40.3,0.797,4991.6,1,0,summer
46,admin.,married,1,0,cellular,tue,267,1,0,nonexistent,-1.7,94.215,-40.3,0.797,4991.6,1,0,summer
46,admin.,married,1,0,cellular,tue,335,3,2,failure,-1.7,94.215,-40.3,0.797,4991.6,1,0,summer
30,admin.,single,0,0,cellular,tue,212,1,2,success,-1.7,94.215,-40.3,0.797,4991.6,0,1,summer
83,housemaid,divorced,1,1,cellular,tue,257,1,3,failure,-1.7,94.215,-40.3,0.797,4991.6,0,0,summer
29,admin.,single,0,0,cellular,tue,319,1,0,nonexistent,-1.7,94.215,-40.3,0.797,4991.6,1,0,summer
35,admin.,single,0,0,telephone,tue,42,1,0,nonexistent,-1.7,94.215,-40.3,0.797,4991.6,0,1,summer
46,admin.,married,1,1,cellular,tue,396,1,2,success,-1.7,94.215,-40.3,0.797,4991.6,1,0,summer
43,self-employed,married,0,0,cellular,tue,386,3,1,failure,-1.7,94.215,-40.3,0.797,4991.6,1,1,summer
83,housemaid,divorced,1,0,cellular,tue,667,2,1,success,-1.7,94.215,-40.3,0.797,4991.6,1,0,summer
21,student,single,1,1,telephone,tue,295,1,0,nonexistent,-1.7,94.215,-40.3,0.797,4991.6,0,0,summer
35,entrepreneur,single,1,0,cellular,wed,156,1,2,failure,-1.7,94.215,-40.3,0.802,4991.6,0,1,summer
55,admin.,married,0,0,telephone,wed,229,1,1,success,-1.7,94.215,-40.3,0.802,4991.6,1,0,summer
33,admin.,married,1,1,telephone,wed,398,2,1,failure,-1.7,94.215,-40.3,0.802,4991.6,1,0,summer
35,admin.,married,1,0,cellular,wed,273,2,1,success,-1.7,94.215,-40.3,0.802,4991.6,1,0,summer
36,services,married,0,0,telephone,wed,276,2,0,nonexistent,-1.7,94.215,-40.3,0.802,4991.6,1,0,summer
34,admin.,single,0,0,cellular,wed,346,1,1,failure,-1.7,94.215,-40.3,0.802,4991.6,1,0,summer
58,admin.,married,1,0,cellular,thu,214,4,2,failure,-1.7,94.215,-40.3,0.81,4991.6,0,0,summer
75,retired,married,1,0,cellular,thu,229,1,2,failure,-1.7,94.215,-40.3,0.81,4991.6,1,1,summer
29,admin.,single,1,0,cellular,thu,480,1,1,success,-1.7,94.215,-40.3,0.81,4991.6,1,0,summer
25,services,single,0,1,telephone,thu,411,2,4,success,-1.7,94.215,-40.3,0.81,4991.6,1,0,summer
32,admin.,single,0,0,telephone,thu,14,1,0,nonexistent,-1.7,94.215,-40.3,0.81,4991.6,0,1,summer
39,technician,married,1,0,cellular,thu,202,1,1,failure,-1.7,94.215,-40.3,0.81,4991.6,0,1,summer
58,admin.,married,1,1,cellular,thu,414,2,0,nonexistent,-1.7,94.215,-40.3,0.81,4991.6,1,0,summer
25,admin.,single,0,0,cellular,thu,449,2,0,nonexistent,-1.7,94.215,-40.3,0.81,4991.6,1,0,summer
37,admin.,married,1,0,cellular,thu,230,2,0,nonexistent,-1.7,94.215,-40.3,0.81,4991.6,0,0,summer
34,self-employed,single,0,0,cellular,thu,967,3,0,nonexistent,-1.7,94.215,-40.3,0.81,4991.6,1,1,summer
25,services,single,1,0,telephone,thu,312,2,2,failure,-1.7,94.215,-40.3,0.81,4991.6,0,0,summer
73,retired,divorced,1,0,cellular,thu,131,2,0,nonexistent,-1.7,94.215,-40.3,0.81,4991.6,0,1,summer
34,admin.,married,1,0,cellular,thu,344,1,2,failure,-1.7,94.215,-40.3,0.81,4991.6,1,1,summer
72,retired,married,0,1,cellular,fri,483,4,1,success,-1.7,94.215,-40.3,0.822,4991.6,1,0,summer
26,unemployed,married,1,0,cellular,fri,474,7,0,nonexistent,-1.7,94.215,-40.3,0.822,4991.6,1,0,summer
72,retired,married,1,0,cellular,fri,119,9,1,failure,-1.7,94.215,-40.3,0.822,4991.6,0,0,summer
72,retired,married,1,0,cellular,fri,582,2,1,failure,-1.7,94.215,-40.3,0.822,4991.6,0,0,summer
32,admin.,single,1,0,cellular,fri,1185,1,0,nonexistent,-1.7,94.215,-40.3,0.822,4991.6,0,1,summer
46,admin.,married,1,0,cellular,fri,341,3,0,nonexistent,-1.7,94.215,-40.3,0.822,4991.6,1,1,summer
32,entrepreneur,married,0,1,cellular,fri,116,1,0,nonexistent,-1.7,94.215,-40.3,0.822,4991.6,0,1,summer
79,retired,married,0,1,cellular,fri,464,1,1,failure,-1.7,94.215,-40.3,0.822,4991.6,1,0,summer
33,blue-collar,single,0,1,telephone,fri,15,1,0,nonexistent,-1.7,94.215,-40.3,0.822,4991.6,0,1,summer
33,unemployed,married,1,0,telephone,fri,25,1,0,nonexistent,-1.7,94.215,-40.3,0.822,4991.6,0,1,summer
26,unemployed,single,1,0,telephone,fri,23,1,0,nonexistent,-1.7,94.215,-40.3,0.822,4991.6,0,0,summer
33,blue-collar,married,0,1,telephone,mon,9,1,0,nonexistent,-1.7,94.215,-40.3,0.827,4991.6,0,0,summer
59,retired,divorced,0,0,cellular,mon,410,2,0,nonexistent,-1.7,94.215,-40.3,0.827,4991.6,0,0,summer
39,admin.,divorced,1,1,cellular,mon,398,10,1,failure,-1.7,94.215,-40.3,0.827,4991.6,1,1,summer
36,technician,single,1,1,cellular,mon,305,4,1,success,-1.7,94.215,-40.3,0.827,4991.6,0,1,summer
59,retired,divorced,0,1,cellular,mon,210,3,2,failure,-1.7,94.215,-40.3,0.827,4991.6,1,0,summer
39,admin.,divorced,0,1,cellular,mon,375,3,0,nonexistent,-1.7,94.215,-40.3,0.827,4991.6,1,1,summer
28,blue-collar,single,0,1,cellular,mon,101,2,2,failure,-1.7,94.215,-40.3,0.827,4991.6,0,0,summer
35,technician,single,0,0,cellular,mon,562,4,0,nonexistent,-1.7,94.215,-40.3,0.827,4991.6,1,1,summer
27,admin.,single,0,1,cellular,mon,537,1,0,nonexistent,-1.7,94.215,-40.3,0.827,4991.6,1,1,summer
28,student,single,1,1,cellular,mon,154,1,2,failure,-1.7,94.215,-40.3,0.827,4991.6,0,0,summer
24,admin.,single,0,0,cellular,mon,452,1,1,success,-1.7,94.215,-40.3,0.827,4991.6,1,0,summer
19,student,single,0,1,telephone,mon,567,1,2,success,-1.7,94.215,-40.3,0.827,4991.6,1,0,summer
59,retired,divorced,1,1,cellular,mon,796,1,1,success,-1.7,94.215,-40.3,0.827,4991.6,1,0,summer
28,blue-collar,single,0,0,cellular,mon,194,3,0,nonexistent,-1.7,94.215,-40.3,0.827,4991.6,0,0,summer
19,student,single,1,0,cellular,mon,236,2,0,nonexistent,-1.7,94.215,-40.3,0.827,4991.6,0,0,summer
33,admin.,single,1,0,cellular,mon,289,1,1,failure,-1.7,94.215,-40.3,0.827,4991.6,0,1,summer
27,admin.,single,0,0,cellular,mon,200,6,0,nonexistent,-1.7,94.215,-40.3,0.827,4991.6,0,1,summer
28,student,single,1,0,cellular,mon,250,2,1,success,-1.7,94.215,-40.3,0.827,4991.6,1,0,summer
29,admin.,married,1,1,cellular,tue,256,2,1,success,-1.7,94.215,-40.3,0.835,4991.6,0,1,summer
73,retired,married,1,0,cellular,tue,305,1,0,nonexistent,-1.7,94.215,-40.3,0.835,4991.6,1,0,summer
29,admin.,single,0,0,cellular,tue,195,2,3,success,-1.7,94.215,-40.3,0.835,4991.6,1,0,summer
22,services,single,0,0,cellular,tue,363,1,1,failure,-1.7,94.215,-40.3,0.835,4991.6,1,1,summer
83,retired,married,1,0,cellular,tue,178,1,2,success,-1.7,94.215,-40.3,0.835,4991.6,1,1,summer
32,services,married,1,1,telephone,tue,35,1,0,nonexistent,-1.7,94.215,-40.3,0.835,4991.6,0,0,summer
83,retired,married,0,0,telephone,tue,617,1,1,success,-1.7,94.215,-40.3,0.835,4991.6,1,1,summer
66,retired,married,0,0,cellular,tue,475,1,0,nonexistent,-1.7,94.215,-40.3,0.835,4991.6,1,0,summer
66,retired,married,1,0,cellular,tue,317,1,0,nonexistent,-1.7,94.215,-40.3,0.835,4991.6,1,0,summer
29,admin.,married,1,0,cellular,tue,88,1,2,failure,-1.7,94.215,-40.3,0.835,4991.6,0,1,summer
24,student,single,1,1,cellular,tue,316,3,1,failure,-1.7,94.215,-40.3,0.835,4991.6,0,0,summer
31,unemployed,single,1,0,cellular,tue,309,1,3,success,-1.7,94.215,-40.3,0.835,4991.6,1,1,summer
35,technician,single,1,0,cellular,tue,337,1,1,success,-1.7,94.215,-40.3,0.835,4991.6,1,1,summer
35,technician,single,1,0,cellular,tue,360,1,2,success,-1.7,94.215,-40.3,0.835,4991.6,1,1,summer
22,services,single,0,0,cellular,tue,256,3,1,failure,-1.7,94.215,-40.3,0.835,4991.6,1,1,summer
73,retired,married,1,1,telephone,tue,538,2,0,nonexistent,-1.7,94.215,-40.3,0.835,4991.6,0,0,summer
29,blue-collar,single,1,0,telephone,tue,151,1,0,nonexistent,-1.7,94.215,-40.3,0.835,4991.6,0,0,summer
35,technician,single,1,0,cellular,tue,577,6,1,success,-1.7,94.215,-40.3,0.835,4991.6,1,1,summer
29,admin.,single,1,0,cellular,tue,272,3,1,success,-1.7,94.215,-40.3,0.835,4991.6,1,0,summer
32,technician,divorced,1,0,telephone,wed,18,1,0,nonexistent,-1.7,94.215,-40.3,0.84,4991.6,0,1,summer
53,blue-collar,single,0,0,telephone,wed,413,1,2,success,-1.7,94.215,-40.3,0.84,4991.6,1,0,summer
30,student,single,1,0,cellular,wed,334,4,2,failure,-1.7,94.215,-40.3,0.84,4991.6,1,1,summer
31,admin.,single,1,0,cellular,wed,91,1,1,failure,-1.7,94.215,-40.3,0.84,4991.6,0,0,summer
29,technician,single,1,0,cellular,wed,603,1,0,nonexistent,-1.7,94.215,-40.3,0.84,4991.6,1,0,summer
53,blue-collar,single,1,0,cellular,wed,355,1,0,nonexistent,-1.7,94.215,-40.3,0.84,4991.6,1,0,summer
45,management,married,1,0,cellular,wed,817,2,0,nonexistent,-1.7,94.215,-40.3,0.84,4991.6,1,1,summer
29,technician,single,1,0,cellular,wed,133,3,0,nonexistent,-1.7,94.215,-40.3,0.84,4991.6,0,1,summer
29,technician,single,1,0,telephone,wed,247,1,1,success,-1.7,94.215,-40.3,0.84,4991.6,1,0,summer
29,admin.,single,1,0,cellular,wed,276,1,0,nonexistent,-1.7,94.215,-40.3,0.84,4991.6,1,1,summer
34,services,married,0,0,cellular,wed,604,1,0,nonexistent,-1.7,94.215,-40.3,0.84,4991.6,1,0,summer
53,blue-collar,single,1,0,telephone,wed,897,2,0,nonexistent,-1.7,94.215,-40.3,0.84,4991.6,1,0,summer
35,admin.,married,1,0,cellular,wed,287,2,1,failure,-1.7,94.215,-40.3,0.84,4991.6,1,1,summer
34,services,married,1,1,cellular,wed,86,3,1,failure,-1.7,94.215,-40.3,0.84,4991.6,0,0,summer
30,student,single,1,0,telephone,wed,343,9,0,nonexistent,-1.7,94.215,-40.3,0.84,4991.6,0,1,summer
44,blue-collar,divorced,0,0,telephone,wed,71,1,0,nonexistent,-1.7,94.215,-40.3,0.84,4991.6,0,0,summer
23,blue-collar,single,1,0,cellular,thu,268,5,1,failure,-1.7,94.215,-40.3,0.846,4991.6,1,0,summer
27,blue-collar,single,1,0,cellular,thu,185,5,2,failure,-1.7,94.215,-40.3,0.846,4991.6,0,0,summer
52,technician,married,1,0,cellular,thu,219,1,1,success,-1.7,94.215,-40.3,0.846,4991.6,1,0,summer
50,management,married,1,0,cellular,thu,367,1,0,nonexistent,-1.7,94.215,-40.3,0.846,4991.6,1,1,summer
37,services,married,0,0,cellular,thu,346,1,2,success,-1.7,94.215,-40.3,0.846,4991.6,1,0,summer
28,services,single,1,0,cellular,thu,957,1,1,success,-1.7,94.215,-40.3,0.846,4991.6,1,0,summer
30,admin.,single,0,0,cellular,thu,252,1,2,success,-1.7,94.215,-40.3,0.846,4991.6,1,1,summer
28,self-employed,single,0,0,cellular,thu,178,1,2,failure,-1.7,94.215,-40.3,0.846,4991.6,0,1,summer
32,admin.,single,1,0,cellular,thu,250,2,1,success,-1.7,94.215,-40.3,0.846,4991.6,0,1,summer
20,student,single,1,0,cellular,thu,361,3,3,success,-1.7,94.215,-40.3,0.846,4991.6,1,0,summer
80,retired,married,0,0,telephone,thu,552,2,0,nonexistent,-1.7,94.215,-40.3,0.846,4991.6,1,0,summer
70,retired,divorced,0,0,cellular,thu,390,2,2,success,-1.7,94.215,-40.3,0.846,4991.6,1,0,summer
35,admin.,married,0,0,cellular,thu,951,2,1,success,-1.7,94.215,-40.3,0.846,4991.6,1,1,summer
23,blue-collar,single,0,0,cellular,thu,250,4,1,failure,-1.7,94.215,-40.3,0.846,4991.6,1,0,summer
32,admin.,single,1,0,cellular,thu,210,2,1,success,-1.7,94.215,-40.3,0.846,4991.6,0,1,summer
28,self-employed,single,1,0,cellular,thu,198,2,0,nonexistent,-1.7,94.215,-40.3,0.846,4991.6,1,1,summer
47,admin.,single,1,1,cellular,thu,392,2,1,success,-1.7,94.215,-40.3,0.846,4991.6,1,0,summer
38,technician,married,0,0,cellular,thu,561,2,0,nonexistent,-1.7,94.215,-40.3,0.846,4991.6,0,1,summer
54,retired,single,1,0,cellular,thu,392,4,0,nonexistent,-1.7,94.215,-40.3,0.846,4991.6,0,0,summer
63,retired,married,1,0,cellular,thu,261,1,1,success,-1.7,94.215,-40.3,0.846,4991.6,0,0,summer
31,admin.,single,1,0,cellular,fri,815,2,2,success,-1.7,94.215,-40.3,0.861,4991.6,1,1,summer
26,technician,single,0,0,cellular,fri,129,2,1,success,-1.7,94.215,-40.3,0.861,4991.6,0,1,summer
32,admin.,single,0,0,cellular,fri,184,1,3,failure,-1.7,94.215,-40.3,0.861,4991.6,0,1,summer
31,admin.,married,0,0,cellular,fri,136,8,0,nonexistent,-1.7,94.215,-40.3,0.861,4991.6,0,0,summer
60,admin.,married,0,0,cellular,fri,316,1,2,success,-1.7,94.215,-40.3,0.861,4991.6,1,1,summer
51,admin.,married,0,1,cellular,fri,486,1,0,nonexistent,-1.7,94.215,-40.3,0.861,4991.6,1,1,summer
31,admin.,married,1,1,cellular,fri,44,4,0,nonexistent,-1.7,94.215,-40.3,0.861,4991.6,0,0,summer
31,admin.,married,0,0,cellular,fri,106,1,0,nonexistent,-1.7,94.215,-40.3,0.861,4991.6,0,1,summer
27,admin.,single,1,0,telephone,fri,7,1,0,nonexistent,-1.7,94.215,-40.3,0.861,4991.6,0,0,summer
29,admin.,single,1,0,cellular,fri,268,2,1,success,-1.7,94.215,-40.3,0.861,4991.6,1,0,summer
26,technician,single,1,0,cellular,fri,806,3,2,success,-1.7,94.215,-40.3,0.861,4991.6,1,1,summer
32,management,single,0,0,cellular,fri,237,2,1,failure,-1.7,94.215,-40.3,0.861,4991.6,0,1,summer
51,admin.,married,0,1,cellular,fri,73,4,0,nonexistent,-1.7,94.215,-40.3,0.861,4991.6,0,1,summer
44,admin.,single,0,1,telephone,fri,12,1,0,nonexistent,-1.7,94.215,-40.3,0.861,4991.6,0,0,summer
59,technician,married,1,0,cellular,fri,457,2,1,success,-1.7,94.215,-40.3,0.861,4991.6,1,1,summer
21,housemaid,single,0,0,cellular,fri,222,2,0,nonexistent,-1.7,94.215,-40.3,0.861,4991.6,0,0,summer
54,admin.,married,0,1,cellular,fri,84,5,2,failure,-1.7,94.215,-40.3,0.861,4991.6,0,1,summer
22,admin.,single,1,0,telephone,mon,484,1,2,failure,-1.7,94.215,-40.3,0.87,4991.6,1,1,summer
56,technician,married,1,0,cellular,mon,207,2,1,success,-1.7,94.215,-40.3,0.87,4991.6,1,1,summer
49,technician,divorced,1,0,cellular,mon,253,3,1,success,-1.7,94.215,-40.3,0.87,4991.6,1,1,summer
78,retired,married,0,0,cellular,mon,1148,1,0,nonexistent,-1.7,94.215,-40.3,0.87,4991.6,1,0,summer
72,retired,married,1,0,cellular,mon,128,2,1,failure,-1.7,94.215,-40.3,0.87,4991.6,0,0,summer
72,retired,married,1,0,cellular,mon,268,1,0,nonexistent,-1.7,94.215,-40.3,0.87,4991.6,1,0,summer
78,retired,married,1,0,cellular,mon,173,2,1,failure,-1.7,94.215,-40.3,0.87,4991.6,1,0,summer
56,technician,married,0,0,cellular,mon,230,2,1,failure,-1.7,94.215,-40.3,0.87,4991.6,1,1,summer
56,unemployed,divorced,1,0,cellular,mon,187,6,0,nonexistent,-1.7,94.215,-40.3,0.87,4991.6,1,0,summer
66,retired,married,1,0,cellular,mon,568,7,0,nonexistent,-1.7,94.215,-40.3,0.87,4991.6,1,0,summer
78,retired,married,1,0,cellular,mon,212,1,2,success,-1.7,94.215,-40.3,0.87,4991.6,1,0,summer
29,admin.,married,1,0,cellular,mon,173,3,0,nonexistent,-1.7,94.215,-40.3,0.87,4991.6,1,1,summer
30,technician,married,1,1,cellular,mon,204,4,0,nonexistent,-1.7,94.215,-40.3,0.87,4991.6,1,1,summer
28,technician,single,0,0,cellular,tue,146,3,2,success,-1.7,94.215,-40.3,0.876,4991.6,0,1,summer
28,services,single,1,0,cellular,tue,192,1,0,nonexistent,-1.7,94.215,-40.3,0.876,4991.6,0,0,summer
66,housemaid,married,0,1,cellular,tue,296,1,1,failure,-1.7,94.215,-40.3,0.876,4991.6,0,0,summer
29,technician,single,0,1,cellular,tue,178,2,2,failure,-1.7,94.215,-40.3,0.876,4991.6,1,1,summer
28,technician,single,1,0,cellular,tue,175,5,0,nonexistent,-1.7,94.215,-40.3,0.876,4991.6,0,1,summer
35,blue-collar,married,1,0,telephone,tue,7,1,0,nonexistent,-1.7,94.215,-40.3,0.876,4991.6,0,0,summer
62,retired,married,0,0,cellular,tue,355,2,0,nonexistent,-1.7,94.215,-40.3,0.876,4991.6,1,0,summer
23,unemployed,single,0,0,telephone,tue,7,1,0,nonexistent,-1.7,94.215,-40.3,0.876,4991.6,0,0,summer
38,admin.,married,0,0,telephone,tue,5,1,1,failure,-1.7,94.215,-40.3,0.876,4991.6,0,0,summer
48,technician,married,0,0,cellular,tue,288,1,1,failure,-1.7,94.215,-40.3,0.876,4991.6,0,1,summer
66,housemaid,married,0,0,telephone,tue,1008,2,0,nonexistent,-1.7,94.215,-40.3,0.876,4991.6,1,0,summer
23,admin.,single,1,0,cellular,wed,104,1,2,failure,-1.7,94.215,-40.3,0.881,4991.6,0,1,summer
82,housemaid,divorced,0,0,cellular,wed,316,1,0,nonexistent,-1.7,94.215,-40.3,0.881,4991.6,1,0,summer
72,retired,married,0,0,cellular,wed,338,1,0,nonexistent,-1.7,94.215,-40.3,0.881,4991.6,0,0,summer
72,retired,married,1,0,cellular,wed,143,1,0,nonexistent,-1.7,94.215,-40.3,0.881,4991.6,1,0,summer
37,unemployed,single,1,1,cellular,wed,314,1,2,success,-1.7,94.215,-40.3,0.881,4991.6,1,1,summer
21,student,single,0,0,telephone,thu,5,1,0,nonexistent,-1.7,94.215,-40.3,0.884,4991.6,0,0,summer
24,technician,single,1,0,cellular,thu,355,2,1,success,-1.7,94.215,-40.3,0.884,4991.6,1,1,summer
71,retired,married,1,0,cellular,thu,115,3,0,nonexistent,-1.7,94.215,-40.3,0.884,4991.6,0,1,summer
52,admin.,married,1,1,cellular,thu,942,1,0,nonexistent,-1.7,94.215,-40.3,0.884,4991.6,1,1,summer
24,services,single,1,0,cellular,thu,355,1,2,success,-1.7,94.215,-40.3,0.884,4991.6,1,0,summer
43,technician,married,1,0,cellular,thu,1193,1,0,nonexistent,-1.7,94.215,-40.3,0.884,4991.6,1,1,summer
64,admin.,married,0,0,cellular,thu,368,1,0,nonexistent,-1.7,94.215,-40.3,0.884,4991.6,1,0,summer
45,management,married,1,0,cellular,thu,138,2,2,success,-1.7,94.215,-40.3,0.884,4991.6,1,1,summer
40,management,married,1,0,cellular,thu,321,4,0,nonexistent,-1.7,94.215,-40.3,0.884,4991.6,1,1,summer
30,admin.,single,1,0,cellular,thu,248,1,0,nonexistent,-1.7,94.215,-40.3,0.884,4991.6,1,1,summer
34,technician,single,0,0,telephone,thu,23,1,1,failure,-1.7,94.215,-40.3,0.884,4991.6,0,0,summer
29,self-employed,single,0,0,telephone,thu,24,1,0,nonexistent,-1.7,94.215,-40.3,0.884,4991.6,0,1,summer
60,admin.,married,0,0,cellular,thu,174,2,2,failure,-1.7,94.215,-40.3,0.884,4991.6,1,0,summer
24,services,single,1,0,cellular,thu,860,2,2,failure,-1.7,94.215,-40.3,0.884,4991.6,1,0,summer
56,services,married,1,0,cellular,thu,427,2,1,failure,-1.7,94.215,-40.3,0.884,4991.6,0,0,summer
45,management,married,0,1,telephone,thu,171,2,1,failure,-1.7,94.215,-40.3,0.884,4991.6,0,1,summer
31,student,single,0,0,cellular,fri,608,3,2,success,-1.7,94.215,-40.3,0.885,4991.6,1,1,summer
59,management,married,1,0,cellular,fri,351,3,0,nonexistent,-1.7,94.215,-40.3,0.885,4991.6,1,0,summer
31,student,single,1,1,cellular,fri,350,2,0,nonexistent,-1.7,94.215,-40.3,0.885,4991.6,1,1,summer
32,technician,single,0,0,cellular,fri,125,1,2,success,-1.7,94.215,-40.3,0.885,4991.6,0,1,summer
24,technician,married,0,0,cellular,fri,192,4,1,success,-1.7,94.215,-40.3,0.885,4991.6,1,1,summer
26,admin.,single,1,0,cellular,fri,251,1,1,failure,-1.7,94.215,-40.3,0.885,4991.6,1,0,summer
26,admin.,single,0,0,cellular,fri,196,1,3,failure,-1.7,94.215,-40.3,0.885,4991.6,1,1,summer
63,admin.,married,1,0,cellular,fri,396,2,0,nonexistent,-1.7,94.215,-40.3,0.885,4991.6,1,1,summer
29,admin.,single,1,0,cellular,mon,110,2,1,failure,-1.7,94.215,-40.3,0.889,4991.6,0,1,summer
35,blue-collar,married,1,0,cellular,mon,275,1,2,success,-1.7,94.215,-40.3,0.889,4991.6,1,0,summer
51,technician,married,0,0,cellular,mon,284,1,3,success,-1.7,94.215,-40.3,0.889,4991.6,1,0,summer
65,management,married,1,0,cellular,mon,183,1,2,failure,-1.7,94.215,-40.3,0.889,4991.6,1,1,summer
29,admin.,married,0,0,telephone,mon,7,1,0,nonexistent,-1.7,94.215,-40.3,0.889,4991.6,0,1,summer
31,admin.,married,0,0,telephone,mon,7,1,0,nonexistent,-1.7,94.215,-40.3,0.889,4991.6,0,1,summer
52,technician,single,0,0,telephone,mon,84,1,0,nonexistent,-1.7,94.215,-40.3,0.889,4991.6,0,1,summer
34,admin.,single,1,1,telephone,mon,4,1,0,nonexistent,-1.7,94.215,-40.3,0.889,4991.6,0,1,summer
27,blue-collar,single,0,0,telephone,mon,9,1,0,nonexistent,-1.7,94.215,-40.3,0.889,4991.6,0,0,summer
35,admin.,married,0,0,cellular,mon,768,2,4,success,-1.7,94.215,-40.3,0.889,4991.6,0,1,summer
68,retired,married,1,0,cellular,mon,546,2,1,failure,-1.7,94.215,-40.3,0.889,4991.6,1,1,summer
68,retired,married,0,0,cellular,mon,414,2,1,success,-1.7,94.215,-40.3,0.889,4991.6,1,1,summer
24,technician,single,1,0,cellular,mon,607,3,1,success,-1.7,94.215,-40.3,0.889,4991.6,1,1,summer
84,retired,divorced,1,1,cellular,tue,666,1,2,success,-1.7,94.215,-40.3,0.893,4991.6,1,0,summer
32,admin.,single,0,0,cellular,tue,527,1,0,nonexistent,-1.7,94.215,-40.3,0.893,4991.6,1,1,summer
32,admin.,single,1,0,cellular,tue,206,1,1,failure,-1.7,94.215,-40.3,0.893,4991.6,0,1,summer
52,admin.,married,0,0,cellular,tue,606,1,0,nonexistent,-1.7,94.215,-40.3,0.893,4991.6,1,1,summer
23,technician,single,1,0,telephone,tue,9,1,0,nonexistent,-1.7,94.215,-40.3,0.893,4991.6,0,1,summer
33,admin.,single,0,0,telephone,tue,5,1,0,nonexistent,-1.7,94.215,-40.3,0.893,4991.6,0,1,summer
28,technician,single,0,1,telephone,tue,5,1,0,nonexistent,-1.7,94.215,-40.3,0.893,4991.6,0,1,summer
52,admin.,married,1,1,cellular,tue,139,2,1,success,-1.7,94.215,-40.3,0.893,4991.6,0,1,summer
28,technician,single,1,0,cellular,tue,167,2,1,success,-1.7,94.215,-40.3,0.893,4991.6,0,1,summer
52,admin.,married,1,1,cellular,tue,287,2,1,success,-1.7,94.215,-40.3,0.893,4991.6,1,1,summer
26,student,single,0,0,cellular,tue,235,1,1,failure,-1.7,94.215,-40.3,0.893,4991.6,0,0,summer
48,housemaid,married,1,0,cellular,wed,496,2,2,success,-1.7,94.215,-40.3,0.896,4991.6,1,1,summer
68,retired,divorced,1,1,cellular,wed,340,1,1,success,-1.7,94.215,-40.3,0.896,4991.6,1,0,summer
74,retired,divorced,1,1,cellular,wed,106,2,0,nonexistent,-1.7,94.215,-40.3,0.896,4991.6,0,0,summer
24,student,single,0,0,cellular,wed,429,2,3,success,-1.7,94.215,-40.3,0.896,4991.6,1,1,summer
57,blue-collar,married,0,1,cellular,wed,471,2,0,nonexistent,-1.7,94.215,-40.3,0.896,4991.6,1,0,summer
24,student,single,1,0,cellular,wed,817,2,0,nonexistent,-1.7,94.215,-40.3,0.896,4991.6,1,1,summer
66,retired,divorced,0,0,cellular,wed,211,1,1,failure,-1.7,94.215,-40.3,0.896,4991.6,0,0,summer
51,retired,divorced,0,0,cellular,wed,115,3,0,nonexistent,-1.7,94.215,-40.3,0.896,4991.6,1,0,summer
50,housemaid,married,0,1,cellular,wed,462,1,1,success,-1.7,94.215,-40.3,0.896,4991.6,1,0,summer
47,admin.,married,1,1,cellular,wed,129,3,2,failure,-1.7,94.215,-40.3,0.896,4991.6,0,1,summer
48,housemaid,married,0,0,cellular,wed,388,3,1,success,-1.7,94.215,-40.3,0.896,4991.6,1,1,summer
26,technician,single,0,0,cellular,thu,588,3,2,failure,-1.7,94.215,-40.3,0.899,4991.6,1,1,summer
60,retired,married,1,1,cellular,thu,95,4,2,success,-1.7,94.215,-40.3,0.899,4991.6,0,1,summer
23,admin.,single,0,0,telephone,thu,331,1,0,nonexistent,-1.7,94.215,-40.3,0.899,4991.6,0,0,summer
80,retired,divorced,0,1,cellular,thu,169,2,2,success,-1.7,94.215,-40.3,0.899,4991.6,1,0,summer
34,admin.,divorced,1,0,telephone,thu,332,3,1,failure,-1.7,94.215,-40.3,0.899,4991.6,1,1,summer
50,housemaid,married,0,0,cellular,thu,349,3,2,success,-1.7,94.215,-40.3,0.899,4991.6,1,0,summer
50,entrepreneur,divorced,1,0,cellular,thu,386,1,3,success,-1.7,94.215,-40.3,0.899,4991.6,1,1,summer
31,technician,single,0,0,cellular,thu,200,4,1,failure,-1.7,94.215,-40.3,0.899,4991.6,1,1,summer
51,admin.,married,0,0,cellular,thu,396,4,1,failure,-1.7,94.215,-40.3,0.899,4991.6,1,1,summer
65,management,married,1,0,cellular,thu,117,1,2,failure,-1.7,94.215,-40.3,0.899,4991.6,0,0,summer
31,technician,single,1,0,telephone,thu,426,1,2,success,-1.7,94.215,-40.3,0.899,4991.6,1,1,summer
48,blue-collar,married,0,0,telephone,thu,268,1,0,nonexistent,-1.7,94.215,-40.3,0.899,4991.6,1,1,summer
71,retired,married,1,0,cellular,thu,519,2,3,failure,-1.7,94.215,-40.3,0.899,4991.6,1,0,summer
31,technician,single,0,0,telephone,thu,270,1,1,success,-1.7,94.215,-40.3,0.899,4991.6,1,1,summer
34,admin.,married,1,0,cellular,thu,417,1,3,success,-1.7,94.215,-40.3,0.899,4991.6,1,1,summer
